Objects,,,,,,,
100,,,,,,,
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
16526,0,-0.00474136,-0.0131822,-1.59427,1019.69,-3029.75,818.567
16527,0,-0.00402916,-0.0132076,-1.59405,1019.76,-3029.57,818.55
16528,0,-0.00395817,-0.0131504,-1.59451,1019.89,-3029.52,818.561
16529,0,-0.00410306,-0.0113342,-1.59443,1019.94,-3029.24,818.513
16530,0,-0.00376375,-0.0107015,-1.59431,1020,-3029.02,818.471
16531,0,-0.00363308,-0.00979781,-1.5942,1020.04,-3028.8,818.445
16532,0,-0.0033162,-0.0104455,-1.594,1020.16,-3028.6,818.417
16533,0,-0.00285285,-0.0100253,-1.59411,1020.24,-3028.4,818.371
16534,0,-0.00315128,-0.00785223,-1.59462,1020.26,-3028.21,818.33
16535,0,-0.00341622,-0.00611441,-1.59503,1020.31,-3028.01,818.289
16536,0,-0.00333662,-0.00495344,-1.59506,1020.35,-3027.78,818.245
16537,0,-0.00344938,-0.00654715,-1.59466,1020.51,-3027.51,818.209
16538,0,-0.00363677,-0.00714635,-1.59453,1020.6,-3027.27,818.183
16539,0,-0.0036331,-0.00753794,-1.59446,1020.68,-3027.02,818.15
16540,0,-0.00380021,-0.00930321,-1.59407,1020.77,-3026.78,818.15
16541,0,-0.00374961,-0.0115078,-1.59396,1020.95,-3026.54,818.124
16542,0,-0.00367557,-0.0121636,-1.59396,1021.05,-3026.28,818.104
16543,0,-0.0039057,-0.0126303,-1.59398,1021.14,-3026.02,818.103
16544,0,-0.00369292,-0.0130871,-1.59393,1021.21,-3025.75,818.111
16545,0,-0.00342287,-0.0149814,-1.59422,1021.29,-3025.57,818.108
16546,0,-0.00388697,-0.0154386,-1.59459,1021.33,-3025.33,818.106
16547,0,-0.00360774,-0.017033,-1.5945,1021.46,-3025.01,818.112
16548,0,-0.00322957,-0.0184546,-1.59416,1021.55,-3024.68,818.14
16549,0,-0.00322725,-0.0152231,-1.59432,1021.54,-3024.28,818.172
16550,0,-0.000843266,-0.0124175,-1.5942,1021.61,-3023.91,818.231
16551,0,0.00334129,-0.007532,-1.59481,1021.72,-3023.72,818.346
16552,0,0.00912363,-0.00159557,-1.5953,1021.84,-3023.42,818.459
16553,0,0.0171945,0.00578731,-1.59445,1021.91,-3022.86,818.484
16554,0,0.0261647,0.0163548,-1.59479,1021.98,-3022.61,818.6
16555,0,0.0374275,0.0340133,-1.59464,1021.83,-3022.17,818.663
16556,0,0.0498882,0.050614,-1.59478,1021.81,-3022.02,818.807
16557,0,0.060453,0.0620884,-1.59453,1021.87,-3021.9,818.908
16558,0,0.0714196,0.0717749,-1.59401,1022.03,-3021.81,819.022
16559,0,0.0829462,0.0803477,-1.593,1022.12,-3021.73,819.078
16560,0,0.0927228,0.0884485,-1.59229,1022.2,-3021.83,819.103
16561,0,0.100938,0.0932928,-1.59152,1022.29,-3022.15,819.13
16562,0,0.108155,0.0984247,-1.59109,1022.32,-3022.55,819.166
16563,0,0.112508,0.104036,-1.59088,1022.24,-3023.1,819.162
16564,0,0.115518,0.106682,-1.59099,1022.29,-3023.79,819.154
16565,0,0.118114,0.108206,-1.59083,1022.34,-3024.6,819.134
16566,0,0.118998,0.11087,-1.5908,1022.3,-3025.69,819.114
16567,0,0.119732,0.110322,-1.59029,1022.39,-3026.96,819.073
16568,0,0.12039,0.110366,-1.59018,1022.45,-3028.4,819.018
16569,0,0.119982,0.111132,-1.59026,1022.41,-3030.07,818.965
16570,0,0.119649,0.112375,-1.59063,1022.39,-3031.83,818.927
16571,0,0.120385,0.11179,-1.59012,1022.49,-3033.59,818.914
16572,0,0.119896,0.112793,-1.59027,1022.47,-3035.57,818.914
16573,0,0.119288,0.113657,-1.59075,1022.47,-3037.72,818.884
16574,0,0.118912,0.111989,-1.59041,1022.57,-3039.92,818.873
16575,0,0.117327,0.109893,-1.59032,1022.55,-3042.33,818.843
16576,0,0.115603,0.105485,-1.59044,1022.64,-3044.9,818.748
16577,0,0.112895,0.10485,-1.59169,1022.56,-3047.83,818.738
16578,0,0.110427,0.103515,-1.59205,1022.6,-3050.55,818.78
16579,0,0.108058,0.101454,-1.59154,1022.58,-3053.2,818.704
16580,0,0.105268,0.0978514,-1.59118,1022.65,-3056.15,818.658
16581,0,0.101221,0.0950438,-1.59152,1022.57,-3059.37,818.632
16582,0,0.0972508,0.0931452,-1.59251,1022.52,-3062.83,818.616
16583,0,0.0934679,0.087437,-1.59213,1022.67,-3065.86,818.504
16584,0,0.0887442,0.0837936,-1.59214,1022.63,-3069.24,818.526
16585,0,0.0842833,0.080063,-1.59194,1022.63,-3072.69,818.489
16586,0,0.0793904,0.0747042,-1.59194,1022.72,-3076.27,818.452
16587,0,0.0736904,0.0719315,-1.59227,1022.59,-3079.94,818.397
16588,0,0.0685461,0.0678917,-1.59267,1022.58,-3083.74,818.309
16589,0,0.0635866,0.0633831,-1.59311,1022.68,-3087.62,818.301
16590,0,0.057962,0.0597607,-1.59382,1022.79,-3091.38,818.334
16591,0,0.0528527,0.0547388,-1.59361,1022.87,-3095,818.192
16592,0,0.0469181,0.0498266,-1.5939,1022.83,-3098.97,818.141
16593,0,0.0414478,0.0436291,-1.59358,1022.95,-3102.81,818.073
16594,0,0.0355947,0.0382324,-1.59397,1022.95,-3106.82,817.964
16595,0,0.0299655,0.0315545,-1.59339,1023.09,-3110.81,817.93
16596,0,0.0252349,0.0262445,-1.59346,1023.24,-3114.63,817.858
16597,0,0.0210417,0.0212012,-1.59366,1023.35,-3118.57,817.756
16598,0,0.0166824,0.0138182,-1.59371,1023.52,-3122.65,817.71
16599,0,0.0122637,0.0116771,-1.59408,1023.53,-3126.5,817.623
16600,0,0.00902998,0.00883179,-1.5939,1023.63,-3130.35,817.561
16601,0,0.00573319,0.00298474,-1.59356,1023.96,-3134.28,817.485
16602,0,0.00267748,-0.000982609,-1.59357,1024.08,-3138.15,817.369
16603,0,1.09E-05,-0.00255417,-1.59362,1024.16,-3141.92,817.289
16604,0,-0.00301995,-0.00282215,-1.59396,1024.35,-3145.7,817.225
16605,0,-0.005233,-0.00411233,-1.59389,1024.49,-3149.46,817.132
16606,0,-0.00723748,-0.00521194,-1.59381,1024.66,-3153.23,816.978
16607,0,-0.00953576,-0.00446135,-1.59412,1024.75,-3156.95,816.914
16608,0,-0.0108211,-0.00518872,-1.59432,1024.98,-3160.6,816.801
16609,0,-0.0114726,-0.00577657,-1.59435,1025.2,-3164.17,816.682
16610,0,-0.0121579,-0.00834062,-1.59399,1025.53,-3167.76,816.588
16611,0,-0.0129049,-0.00712751,-1.59484,1025.6,-3171.56,816.473
16612,0,-0.0128525,-0.00856429,-1.59455,1025.85,-3174.94,816.272
16613,0,-0.0127992,-0.00988642,-1.59474,1026.12,-3178.58,816.221
16614,0,-0.0121251,-0.0101189,-1.59457,1026.3,-3181.87,816.03
16615,0,-0.0114088,-0.0104161,-1.59449,1026.55,-3185.27,815.857
16616,0,-0.0112143,-0.00956934,-1.5944,1026.67,-3188.66,815.702
16617,0,-0.0105622,-0.00897796,-1.59538,1026.99,-3192.11,815.471
16618,0,-0.00958923,-0.0105851,-1.59538,1027.31,-3195.4,815.316
16619,0,-0.00881438,-0.0113864,-1.59532,1027.54,-3198.62,815.17
16620,0,-0.0075994,-0.0141326,-1.59515,1027.89,-3201.99,814.945
16621,0,-0.00696299,-0.0154032,-1.59496,1028.05,-3205.25,814.761
16622,0,-0.00642896,-0.0161118,-1.59482,1028.33,-3208.46,814.579
16623,0,-0.00547908,-0.0188307,-1.59423,1028.67,-3211.48,814.368
16624,0,-0.00536965,-0.0183088,-1.59408,1028.83,-3214.56,814.149
16625,0,-0.00532242,-0.0165698,-1.59437,1028.95,-3217.67,813.935
16626,0,-0.00428223,-0.0163854,-1.59414,1029.26,-3220.64,813.725
16627,0,-0.00383868,-0.0171244,-1.59397,1029.56,-3223.68,813.497
16628,0,-0.00336625,-0.0167835,-1.59405,1029.71,-3226.69,813.258
16629,0,-0.00241221,-0.0156694,-1.59397,1029.87,-3229.67,813.034
16630,0,-0.00176142,-0.0165827,-1.59382,1030.21,-3232.62,812.809
16631,0,-0.00110732,-0.0152159,-1.59388,1030.34,-3235.49,812.574
16632,0,-3.70E-05,-0.0138026,-1.59401,1030.53,-3238.37,812.297
16633,0,0.000718148,-0.0123361,-1.59433,1030.72,-3241.31,812.083
16634,0,0.00165762,-0.0109709,-1.59433,1030.94,-3244.1,811.792
16635,0,0.00247162,-0.00727114,-1.59463,1030.97,-3246.9,811.52
16636,0,0.00292975,-0.0056391,-1.59455,1031.13,-3249.74,811.304
16637,0,0.00363026,-0.00475917,-1.59537,1031.42,-3252.8,811.079
16638,0,0.00485723,-0.00572974,-1.59516,1031.65,-3255.45,810.762
16639,0,0.00550836,-0.004752,-1.59475,1031.71,-3258.17,810.541
16640,0,0.00671075,-0.00532998,-1.59462,1032.04,-3260.93,810.244
16641,0,0.00794428,-0.00673115,-1.5941,1032.21,-3263.69,809.983
16642,0,0.00847895,-0.00867029,-1.59371,1032.41,-3266.48,809.711
16643,0,0.00907306,-0.00723121,-1.59364,1032.4,-3269.18,809.449
16644,0,0.00977736,-0.00754144,-1.59359,1032.7,-3271.86,809.193
16645,0,0.0096674,-0.00691408,-1.59368,1032.78,-3274.61,808.961
16646,0,0.0100815,-0.00581698,-1.59379,1032.83,-3277.3,808.692
16647,0,0.0101673,-0.00615388,-1.59386,1033.1,-3279.99,808.4
16648,0,0.0101381,-0.00650143,-1.59355,1033.26,-3282.55,808.157
16649,0,0.0107352,-0.00604219,-1.59342,1033.3,-3285.27,807.878
16650,0,0.0111434,-0.00630547,-1.59294,1033.47,-3287.87,807.617
16651,0,0.0105484,-0.00386357,-1.59412,1033.43,-3290.89,807.415
16652,0,0.0107321,-0.00199387,-1.5947,1033.53,-3293.5,807.138
16653,0,0.0102602,-0.000257353,-1.59523,1033.67,-3296.15,806.86
16654,0,0.00989736,0.000238679,-1.5948,1033.79,-3298.58,806.556
16655,0,0.0102937,0.00206555,-1.59473,1033.92,-3301.21,806.304
16656,0,0.0101201,0.00343753,-1.5947,1034.03,-3303.86,806.028
16657,0,0.0101713,0.00292855,-1.59414,1034.13,-3306.36,805.707
16658,0,0.0102864,0.00491859,-1.5942,1034.14,-3309.06,805.417
16659,0,0.00938486,0.00798439,-1.595,1034.11,-3311.81,805.09
16660,0,0.00893753,0.00937729,-1.595,1034.32,-3314.29,804.758
16661,0,0.00881472,0.00985598,-1.5947,1034.43,-3316.86,804.401
16662,0,0.00774772,0.0128721,-1.59523,1034.43,-3319.52,804.057
16663,0,0.00734,0.013702,-1.59496,1034.64,-3322.05,803.72
16664,0,0.00741861,0.0149625,-1.59471,1034.67,-3324.51,803.285
16665,0,0.00701012,0.014959,-1.59475,1034.88,-3327.2,802.974
16666,0,0.0068746,0.015692,-1.59505,1035,-3329.77,802.623
16667,0,0.00755876,0.0167872,-1.59065,1034.06,-3331.69,802.391
16668,0,0.00773516,0.0157766,-1.58794,1034.19,-3334.24,802.032
16669,0,0.00806124,0.012768,-1.58592,1034.39,-3336.78,801.585
16670,0,0.00857464,0.0111258,-1.58433,1034.46,-3339.28,801.183
16671,0,0.00861447,0.00795377,-1.58322,1034.76,-3341.87,800.811
16672,0,0.00890053,0.00757195,-1.58325,1034.9,-3344.6,800.508
16673,0,0.00897222,0.00814659,-1.58276,1034.99,-3346.95,800.009
16674,0,0.00906349,0.00673484,-1.58246,1035.2,-3349.66,799.752
16675,0,0.00910221,0.00760728,-1.58219,1035.24,-3352.05,799.274
16676,0,0.00865121,0.0118444,-1.58217,1035.22,-3354.5,798.868
16677,0,0.00845933,0.0108989,-1.5821,1035.43,-3357.15,798.548
16678,0,0.00928869,0.006596,-1.58249,1035.79,-3359.97,798.234
16679,0,0.00959423,0.00520224,-1.58284,1035.94,-3362.5,797.873
16680,0,0.00939213,0.00411759,-1.58236,1036.06,-3364.84,797.43
16681,0,0.00949539,0.00723514,-1.58236,1036.11,-3367.22,796.997
16682,0,0.00988577,0.00701691,-1.58224,1036.38,-3369.83,796.642
16683,0,0.0101,0.00790202,-1.58208,1036.47,-3372.28,796.28
16684,0,0.0112977,0.0053264,-1.58219,1036.84,-3374.99,795.961
16685,0,0.0119559,0.00105072,-1.58186,1037.06,-3377.52,795.5
16686,0,0.0121431,0.000544694,-1.58127,1037.07,-3379.88,795.116
16687,0,0.0131765,-0.00252254,-1.58072,1037.29,-3382.47,794.724
16688,0,0.0127741,0.00198383,-1.5811,1037.26,-3384.86,794.302
16689,0,0.0122299,0.0082856,-1.58136,1037.25,-3387.17,793.883
16690,0,0.0137831,0.00138325,-1.58089,1037.62,-3390.09,793.588
16691,0,0.0143562,0.00130346,-1.58193,1037.75,-3392.78,793.314
16692,0,0.0144749,0.00150184,-1.58228,1037.94,-3395.26,792.883
16693,0,0.0148462,0.00151371,-1.5817,1038.07,-3397.51,792.397
16694,0,0.0144058,0.00172441,-1.58145,1038.26,-3399.96,791.983
16695,0,0.0142725,0.000132695,-1.58132,1038.47,-3402.49,791.563
16696,0,0.0143935,0.00209067,-1.5812,1038.43,-3404.89,791.196
16697,0,0.0139165,0.00355766,-1.58165,1038.66,-3407.5,790.872
16698,0,0.0137724,0.00440255,-1.5817,1038.82,-3410.01,790.503
16699,0,0.0136846,0.00526223,-1.58162,1038.96,-3412.49,790.103
16700,0,0.0132605,0.00581499,-1.58151,1039.08,-3414.96,789.689
16701,0,0.0131555,0.00554795,-1.58164,1039.34,-3417.46,789.271
16702,0,0.012754,0.00746123,-1.58143,1039.45,-3419.64,788.732
16703,0,0.0125422,0.00669074,-1.58135,1039.68,-3422.25,788.447
16704,0,0.0123027,0.00780857,-1.5816,1039.83,-3424.72,787.956
16705,0,0.012365,0.00641986,-1.58165,1040.07,-3427.29,787.663
16706,0,0.0108543,0.0113096,-1.58131,1039.93,-3429.3,787.17
16707,0,0.0106962,0.0109448,-1.58112,1040.24,-3431.89,786.808
16708,0,0.0111392,0.00808698,-1.58096,1040.52,-3434.42,786.529
16709,0,0.0104893,0.00756133,-1.58091,1040.63,-3436.9,786.184
16710,0,0.00996903,0.016679,-1.57995,1040.35,-3438.86,785.951
16711,0,0.00990486,0.0144453,-1.5802,1040.84,-3441.64,785.542
16712,0,0.0091381,0.0154308,-1.58051,1040.95,-3444.04,785.227
16713,0,0.00950705,0.011389,-1.58091,1041.33,-3446.79,785.067
16714,0,0.00971718,0.0109837,-1.58089,1041.35,-3449.1,784.797
16715,0,0.00914616,0.0128317,-1.58142,1041.46,-3451.5,784.505
16716,0,0.0088434,0.0194069,-1.58067,1041.41,-3453.35,784.158
16717,0,0.00840461,0.0203476,-1.58092,1041.68,-3455.94,783.794
16718,0,0.00847026,0.0185019,-1.57977,1041.91,-3458.24,783.597
16719,0,0.00930748,0.0138244,-1.58043,1042.25,-3461.09,783.374
16720,0,0.00879561,0.0156084,-1.58052,1042.22,-3463.15,782.999
16721,0,0.00904278,0.0134759,-1.58053,1042.49,-3465.63,782.81
16722,0,0.0098094,0.0173977,-1.57966,1042.38,-3467.7,782.701
16723,0,0.0107082,0.0105183,-1.57995,1042.87,-3470.56,782.508
16724,0,0.0108693,0.00929681,-1.58011,1042.97,-3472.77,782.21
16725,0,0.0113082,0.0100876,-1.58015,1043.11,-3475.02,781.991
16726,0,0.0113839,0.0109681,-1.58045,1043.21,-3477.34,781.806
16727,0,0.0122446,0.00900986,-1.58066,1043.49,-3479.83,781.679
16728,0,0.0136327,0.0043549,-1.58052,1043.83,-3482.18,781.398
16729,0,0.0133246,0.0133986,-1.57986,1043.59,-3483.84,781.244
16730,0,0.0139608,0.00999304,-1.58026,1044.04,-3486.63,781
16731,0,0.014371,0.0183726,-1.57953,1043.72,-3488.43,780.939
16732,0,0.0145064,0.0173637,-1.58014,1044.08,-3491.23,780.762
16733,0,0.015395,0.00966918,-1.57971,1044.49,-3493.64,780.574
16734,0,0.0154697,0.0122033,-1.57916,1044.38,-3495.61,780.475
16735,0,0.0158655,0.00508971,-1.57984,1044.84,-3498.51,780.375
16736,0,0.0159989,0.00449793,-1.57998,1044.83,-3500.65,780.215
16737,0,0.0166203,-0.00124613,-1.57975,1045.05,-3503.07,780.062
16738,0,0.0160386,-0.00395177,-1.57984,1045.19,-3505.34,779.93
16739,0,0.0164759,-0.00430754,-1.58052,1045.3,-3507.72,779.832
16740,0,0.016697,-0.00210168,-1.581,1045.32,-3509.92,779.839
16741,0,0.0160997,-0.00248069,-1.58547,1045.35,-3511.8,779.674
16742,0,0.0168491,-0.00495359,-1.588,1045.5,-3514.24,779.771
16743,0,0.0165726,-0.00593911,-1.58979,1045.58,-3516.74,779.774
16744,0,0.0162152,-0.00791044,-1.59041,1045.77,-3518.91,779.687
16745,0,0.0164995,-0.00835215,-1.59072,1045.82,-3520.97,779.565
16746,0,0.0164088,-0.00813737,-1.59098,1045.88,-3523.22,779.604
16747,0,0.0160306,-0.00816497,-1.59099,1045.93,-3525.56,779.667
16748,0,0.0157264,-0.0078107,-1.59119,1046.02,-3527.72,779.642
16749,0,0.0154965,-0.00768169,-1.5912,1046.13,-3529.88,779.691
16750,0,0.0149812,-0.00954316,-1.59144,1046.26,-3532.37,779.863
16751,0,0.0156463,-0.0119333,-1.59089,1046.36,-3534.37,779.817
16752,0,0.0153294,-0.00999899,-1.59127,1046.26,-3536.73,780.067
16753,0,0.0149173,-0.00734555,-1.59148,1046.4,-3538.78,780.141
16754,0,0.0144818,-0.00144014,-1.59165,1046.21,-3540.77,780.168
16755,0,0.0139431,-0.000654842,-1.59133,1046.32,-3543.08,780.359
16756,0,0.0134021,5.82E-05,-1.59131,1046.31,-3545.44,780.552
16757,0,0.0138864,-0.00143316,-1.59116,1046.48,-3547.64,780.577
16758,0,0.0134017,-0.000896018,-1.59085,1046.42,-3549.73,780.755
16759,0,0.0125988,0.00941549,-1.58962,1046.13,-3551.49,780.977
16760,0,0.0132026,0.00765233,-1.58994,1046.39,-3554.12,781.226
16761,0,0.0132628,0.00563526,-1.59022,1046.55,-3556.41,781.299
16762,0,0.0136518,0.00564971,-1.59062,1046.54,-3558.58,781.523
16763,0,0.014079,0.00699138,-1.59071,1046.5,-3560.69,781.667
16764,0,0.0140649,0.00861815,-1.59061,1046.47,-3562.79,781.752
16765,0,0.0143671,0.00935882,-1.59054,1046.44,-3564.98,781.897
16766,0,0.0140632,0.01804,-1.58963,1046.12,-3566.74,782.103
16767,0,0.0140523,0.0161924,-1.59023,1046.47,-3569.34,782.16
16768,0,0.014825,0.0148044,-1.5899,1046.5,-3571.52,782.339
16769,0,0.0152994,0.0153207,-1.58996,1046.49,-3573.74,782.536
16770,0,0.0154992,0.012621,-1.59022,1046.66,-3576.09,782.75
16771,0,0.0156396,0.0143551,-1.59054,1046.54,-3578.08,782.773
16772,0,0.0161156,0.0102082,-1.59044,1046.74,-3580.49,782.992
16773,0,0.0158303,0.00773528,-1.59063,1046.72,-3582.84,783.171
16774,0,0.0156863,0.0104052,-1.591,1046.52,-3584.98,783.195
16775,0,0.0162222,0.00835999,-1.59053,1046.66,-3587.15,783.444
16776,0,0.015847,0.00862093,-1.59069,1046.58,-3589.44,783.623
16777,0,0.0160479,0.00931549,-1.591,1046.58,-3591.72,783.779
16778,0,0.0162273,0.00919365,-1.59068,1046.67,-3593.71,783.831
16779,0,0.0161635,0.00847595,-1.59075,1046.67,-3596.09,784.074
16780,0,0.0166556,0.0077207,-1.59091,1046.75,-3598.33,784.19
16781,0,0.0161297,0.011265,-1.59131,1046.58,-3600.37,784.271
16782,0,0.0160322,0.00941031,-1.59088,1046.71,-3602.7,784.435
16783,0,0.0164189,0.00702374,-1.59105,1046.79,-3605.08,784.559
16784,0,0.0157953,0.0109043,-1.59157,1046.53,-3607.32,784.661
16785,0,0.0163501,0.00798881,-1.59223,1046.64,-3609.87,784.976
16786,0,0.0168476,0.010192,-1.59228,1046.49,-3611.91,785.081
16787,0,0.0167736,0.0100289,-1.59218,1046.6,-3614.13,785.19
16788,0,0.0164524,0.0110717,-1.59212,1046.61,-3616.36,785.206
16789,0,0.0164409,0.0109912,-1.59202,1046.67,-3618.59,785.327
16790,0,0.0155214,0.0120426,-1.59175,1046.59,-3620.81,785.441
16791,0,0.0153198,0.0121326,-1.59147,1046.63,-3623.05,785.516
16792,0,0.0149898,0.0147919,-1.59143,1046.55,-3625.2,785.539
16793,0,0.0138459,0.024795,-1.59054,1046.17,-3627.08,785.735
16794,0,0.0135765,0.0254129,-1.58991,1046.4,-3629.53,785.807
16795,0,0.0131874,0.024582,-1.59072,1046.44,-3632.11,785.878
16796,0,0.0127411,0.0195464,-1.59123,1046.65,-3634.65,786.012
16797,0,0.0132817,0.015547,-1.59161,1046.86,-3636.94,786.12
16798,0,0.0133638,0.011431,-1.59184,1046.88,-3639.42,786.262
16799,0,0.0127089,0.00986745,-1.59214,1046.87,-3641.73,786.316
16800,0,0.0127645,0.00882451,-1.59223,1046.94,-3643.93,786.374
16801,0,0.0123388,0.0100445,-1.59242,1046.72,-3646.38,786.589
16802,0,0.0123141,0.00740063,-1.59206,1046.93,-3648.64,786.664
16803,0,0.012776,0.00888263,-1.59228,1046.91,-3650.89,786.717
16804,0,0.0126295,0.0125967,-1.59275,1046.77,-3653.17,786.945
16805,0,0.0120923,0.0185796,-1.59154,1046.65,-3655.02,787.056
16806,0,0.0121672,0.0175332,-1.59233,1046.87,-3657.81,787.096
16807,0,0.0118965,0.017313,-1.59258,1046.87,-3660.12,787.214
16808,0,0.0127198,0.0089096,-1.59241,1047.18,-3662.64,787.437
16809,0,0.0133767,0.00570931,-1.59233,1047.19,-3664.94,787.529
16810,0,0.0127464,0.00807705,-1.59273,1047.02,-3667.07,787.614
16811,0,0.0126909,0.00652608,-1.59252,1047.11,-3669.41,787.75
16812,0,0.0123463,0.0170609,-1.59154,1046.73,-3671.12,787.872
16813,0,0.0127801,0.0121899,-1.59176,1047.13,-3674.1,788.1
16814,0,0.0134349,0.00792202,-1.5923,1047.13,-3676.76,788.303
16815,0,0.0141817,0.00591185,-1.59246,1047.19,-3678.89,788.37
16816,0,0.0139515,0.00596377,-1.59248,1047.23,-3681.14,788.5
16817,0,0.0138601,0.00641587,-1.59232,1047.24,-3683.44,788.565
16818,0,0.0134787,0.0130389,-1.59226,1047,-3685.38,788.547
16819,0,0.013316,0.0116299,-1.59218,1047.17,-3688.04,788.724
16820,0,0.0141115,0.008192,-1.59239,1047.11,-3690.67,789.01
16821,0,0.0144363,0.00916169,-1.59257,1047.06,-3692.85,789.022
16822,0,0.0133733,0.0133075,-1.59292,1046.91,-3695.13,789.077
16823,0,0.0128991,0.0154143,-1.5932,1046.96,-3697.42,789.081
16824,0,0.0127887,0.0148103,-1.5932,1047.04,-3699.76,789.149
16825,0,0.0123465,0.0102081,-1.59278,1047.11,-3702.3,789.261
16826,0,0.0121984,0.0105893,-1.59264,1047.02,-3704.55,789.278
16827,0,0.0114924,0.0133549,-1.59252,1046.87,-3706.71,789.309
16828,0,0.0102835,0.0132852,-1.59223,1046.97,-3708.97,789.284
16829,0,0.00970609,0.0109832,-1.59232,1047.04,-3711.48,789.272
16830,0,0.00918687,0.00853556,-1.59252,1046.96,-3714.03,789.294
16831,0,0.00809756,0.00956903,-1.59292,1046.8,-3716.33,789.415
16832,0,0.00791392,0.0103919,-1.59274,1046.88,-3718.45,789.333
16833,0,0.00742934,0.00874454,-1.59267,1046.97,-3720.88,789.338
16834,0,0.00565585,0.00810387,-1.59333,1046.81,-3723.54,789.408
16835,0,0.00519553,0.00758853,-1.59301,1046.85,-3725.61,789.369
16836,0,0.00434034,0.00714051,-1.59264,1046.87,-3727.85,789.34
16837,0,0.00283274,0.00575819,-1.59273,1046.83,-3730.3,789.342
16838,0,0.00230203,0.00147507,-1.59262,1046.88,-3732.7,789.318
16839,0,-0.000289664,0.00173646,-1.59267,1046.73,-3734.87,789.253
16840,0,-0.00415272,-0.00431798,-1.59339,1046.81,-3737.55,789.289
16841,0,-0.00842493,-0.00868472,-1.59343,1046.82,-3739.61,789.119
16842,0,-0.0144066,-0.0152176,-1.59343,1046.88,-3741.87,789.008
16843,0,-0.0215361,-0.0221649,-1.59336,1046.77,-3744.12,789.009
16844,0,-0.0283054,-0.0272894,-1.5935,1046.71,-3746.22,788.877
16845,0,-0.0354666,-0.0355725,-1.59295,1046.83,-3748.3,788.767
16846,0,-0.043721,-0.0453145,-1.59273,1046.87,-3750.4,788.65
16847,0,-0.0503859,-0.0486392,-1.59305,1046.62,-3752.46,788.663
16848,0,-0.0556174,-0.0534094,-1.59309,1046.78,-3754.28,788.568
16849,0,-0.0593616,-0.0587948,-1.59319,1046.84,-3756.17,788.521
16850,0,-0.0618036,-0.0590716,-1.59354,1046.67,-3757.79,788.437
16851,0,-0.0634159,-0.0604046,-1.59359,1046.77,-3759.31,788.349
16852,0,-0.0637764,-0.0576755,-1.59393,1046.67,-3760.76,788.289
16853,0,-0.0623298,-0.0538987,-1.59427,1046.63,-3762.07,788.23
16854,0,-0.0604509,-0.0539547,-1.59405,1046.87,-3763.38,788.123
16855,0,-0.0572959,-0.0532188,-1.59383,1046.9,-3764.69,788.083
16856,0,-0.0536795,-0.0500642,-1.59354,1046.89,-3765.74,787.983
16857,0,-0.0511698,-0.0436433,-1.5938,1046.71,-3766.81,787.946
16858,0,-0.0469593,-0.0445664,-1.59372,1046.98,-3768.06,787.867
16859,0,-0.0430632,-0.0420617,-1.59346,1046.99,-3768.94,787.744
16860,0,-0.0406598,-0.0359912,-1.5935,1046.8,-3769.77,787.667
16861,0,-0.0368182,-0.0373155,-1.59332,1047.05,-3770.84,787.564
16862,0,-0.0337047,-0.035876,-1.59314,1047.11,-3771.59,787.42
16863,0,-0.0316347,-0.0331157,-1.59296,1046.99,-3772.4,787.375
16864,0,-0.0289177,-0.0324129,-1.5933,1047.07,-3773.3,787.263
16865,0,-0.0265591,-0.0318182,-1.593,1047.2,-3773.89,787.064
16866,0,-0.0251979,-0.0304175,-1.59273,1047.12,-3774.58,786.981
16867,0,-0.0221869,-0.0327659,-1.59268,1047.24,-3775.4,786.904
16868,0,-0.0209211,-0.0289673,-1.59293,1047.11,-3775.91,786.745
16869,0,-0.0201262,-0.0266382,-1.5928,1047.08,-3776.44,786.634
16870,0,-0.0180421,-0.028655,-1.59261,1047.22,-3777.18,786.516
16871,0,-0.0171027,-0.0274773,-1.59242,1047.22,-3777.63,786.361
